id,imdb_id,popularity,title,cast,genres,cast_orig,genres_orig,combined
105528,tt1894561,0.22845,cowgirls n' angels,Alicia Witt Jackson Rathbone James Cromwell Andrew Sensenig Kathleen Rose Perkins,Drama Family,"Alicia Witt,Jackson Rathbone,James Cromwell,Andrew Sensenig,Kathleen Rose Perkins","Drama,Family",Drama Family Alicia Witt Jackson Rathbone James Cromwell Andrew Sensenig Kathleen Rose Perkins
136793,tt1321862,0.227639,dino time,Rob Schneider Melanie Griffith William Baldwin Jane Lynch Pamela Adlon,Animation Adventure Comedy Family,"Rob Schneider,Melanie Griffith,William Baldwin,Jane Lynch,Pamela Adlon","Animation,Adventure,Comedy,Family",Animation Adventure Comedy Family Rob Schneider Melanie Griffith William Baldwin Jane Lynch Pamela Adlon
110323,tt1654829,0.227384,thã©rã¨se desqueyroux,Audrey Tautou Gilles Lellouche AnaÃ¯s Demoustier Stanley Weber Yves Jacques,Drama Foreign,"Audrey Tautou,Gilles Lellouche,AnaÃ¯s Demoustier,Stanley Weber,Yves Jacques","Drama,Foreign",Drama Foreign Audrey Tautou Gilles Lellouche AnaÃ¯s Demoustier Stanley Weber Yves Jacques
96973,tt1393742,0.226474,jesus henry christ,Michael Sheen Toni Collette Jason Spevack Samantha Weinstein Melyssa Ade,Comedy Family,"Michael Sheen,Toni Collette,Jason Spevack,Samantha Weinstein,Melyssa Ade","Comedy,Family",Comedy Family Michael Sheen Toni Collette Jason Spevack Samantha Weinstein Melyssa Ade
80215,tt1942884,0.224198,indie game: the movie,Jonathan Blow Phil Fish Edmund McMillen Tommy Refenes,Documentary,"Jonathan Blow,Phil Fish,Edmund McMillen,Tommy Refenes",Documentary,Documentary Jonathan Blow Phil Fish Edmund McMillen Tommy Refenes
72890,tt1698648,0.221973,girl most likely,Kristen Wiig Annette Bening Matt Dillon Darren Criss Christopher Fitzgerald,Comedy,"Kristen Wiig,Annette Bening,Matt Dillon,Darren Criss,Christopher Fitzgerald",Comedy,Comedy Kristen Wiig Annette Bening Matt Dillon Darren Criss Christopher Fitzgerald
102630,tt1919090,0.221582,stash house,Dolph Lundgren Briana Evigan Sean Faris Jon Huertas Alyshia Ochse,Action Thriller,"Dolph Lundgren,Briana Evigan,Sean Faris,Jon Huertas,Alyshia Ochse","Action,Thriller",Action Thriller Dolph Lundgren Briana Evigan Sean Faris Jon Huertas Alyshia Ochse
128876,tt1992258,0.22017,tower block,Sheridan Smith Jack O'Connell Julie Graham Ralph Brown Jill Baker,Thriller,"Sheridan Smith,Jack O'Connell,Julie Graham,Ralph Brown,Jill Baker",Thriller,Thriller Sheridan Smith Jack O'Connell Julie Graham Ralph Brown Jill Baker
124461,tt2044729,0.219829,a glimpse inside the mind of charles swan iii,Charlie Sheen Jason Schwartzman Bill Murray Katheryn Winnick Patricia Arquette,Comedy,"Charlie Sheen,Jason Schwartzman,Bill Murray,Katheryn Winnick,Patricia Arquette",Comedy,Comedy Charlie Sheen Jason Schwartzman Bill Murray Katheryn Winnick Patricia Arquette
110397,tt2059244,0.218643,main dans la main,ValÃ©rie Lemercier JÃ©rÃ©mie ElkaÃ¯m BÃ©atrice de StaÃ«l ValÃ©rie Donzelli SÃ©bastien NoirÃ©,Comedy Drama,"ValÃ©rie Lemercier,JÃ©rÃ©mie ElkaÃ¯m,BÃ©atrice de StaÃ«l,ValÃ©rie Donzelli,SÃ©bastien NoirÃ©","Comedy,Drama",Comedy Drama ValÃ©rie Lemercier JÃ©rÃ©mie ElkaÃ¯m BÃ©atrice de StaÃ«l ValÃ©rie Donzelli SÃ©bastien NoirÃ©
101519,tt2006040,0.218605,a fantastic fear of everything,Simon Pegg Paul Freeman Clare Higgins Amara Karan Alan Drake,Comedy Thriller,"Simon Pegg,Paul Freeman,Clare Higgins,Amara Karan,Alan Drake","Comedy,Thriller",Comedy Thriller Simon Pegg Paul Freeman Clare Higgins Amara Karan Alan Drake
123362,tt1757769,0.153962,insensibles,Ã€lex BrendemÃ¼hl TÃ³mas Lemarquis Derek de Lint Irene MontalÃ  FÃ©lix GÃ³mez,Horror Mystery Fantasy Thriller,"Ã€lex BrendemÃ¼hl,TÃ³mas Lemarquis,Derek de Lint,Irene MontalÃ ,FÃ©lix GÃ³mez","Horror,Mystery,Fantasy,Thriller",Horror Mystery Fantasy Thriller Ã€lex BrendemÃ¼hl TÃ³mas Lemarquis Derek de Lint Irene MontalÃ  FÃ©lix GÃ³mez
72334,tt1222815,0.216962,chimpanzee,Tim Allen,Documentary,Tim Allen,Documentary,Documentary Tim Allen
128241,tt1981140,0.2195,the rise,Luke Treadaway Timothy Spall Matthew Lewis Iwan Rheon Neil Maskell,Thriller Drama Crime,"Luke Treadaway,Timothy Spall,Matthew Lewis,Iwan Rheon,Neil Maskell","Thriller,Drama,Crime",Thriller Drama Crime Luke Treadaway Timothy Spall Matthew Lewis Iwan Rheon Neil Maskell
94671,tt1781840,0.180989,jayne mansfield's car,Kevin Bacon Tippi Hedren Shawnee Smith Ray Stevenson John Hurt,Drama,"Kevin Bacon,Tippi Hedren,Shawnee Smith,Ray Stevenson,John Hurt",Drama,Drama Kevin Bacon Tippi Hedren Shawnee Smith Ray Stevenson John Hurt
84333,tt1965065,0.214194,save the date,Lizzy Caplan Alison Brie Martin Starr Mark Webber Geoffrey Arend,Drama Romance Comedy,"Lizzy Caplan,Alison Brie,Martin Starr,Mark Webber,Geoffrey Arend","Drama,Romance,Comedy",Drama Romance Comedy Lizzy Caplan Alison Brie Martin Starr Mark Webber Geoffrey Arend
104859,tt1870425,0.193498,mac & devin go to high school,Snoop Dogg Mike Epps Andy Milonakis Teairra Mari Samantha Cope,Comedy,"Snoop Dogg,Mike Epps,Andy Milonakis,Teairra Mari,Samantha Cope",Comedy,Comedy Snoop Dogg Mike Epps Andy Milonakis Teairra Mari Samantha Cope
92000,tt1465533,0.212307,columbus circle,Selma Blair Jason Lee Amy Smart Giovanni Ribisi Kevin Pollak,Crime Drama Mystery Thriller,"Selma Blair,Jason Lee,Amy Smart,Giovanni Ribisi,Kevin Pollak","Crime,Drama,Mystery,Thriller",Crime Drama Mystery Thriller Selma Blair Jason Lee Amy Smart Giovanni Ribisi Kevin Pollak
82485,tt1059836,0.279399,transit,Diora Baird James Frain Harold Perrineau Elisabeth RÃ¶hm Sterling Knight,Drama Action Thriller Crime,"Diora Baird,James Frain,Harold Perrineau,Elisabeth RÃ¶hm,Sterling Knight","Drama,Action,Thriller,Crime",Drama Action Thriller Crime Diora Baird James Frain Harold Perrineau Elisabeth RÃ¶hm Sterling Knight
89237,tt2139843,0.210157,electrick children,Julia Garner Rory Culkin Liam Aiken Bill Sage Cynthia Watros,Drama,"Julia Garner,Rory Culkin,Liam Aiken,Bill Sage,Cynthia Watros",Drama,Drama Julia Garner Rory Culkin Liam Aiken Bill Sage Cynthia Watros
121598,tt1714866,0.209137,midnight's children,Satya Bhabha Shahana Goswami Shabana Azmi Rajat Kapoor Siddharth,Drama,"Satya Bhabha,Shahana Goswami,Shabana Azmi,Rajat Kapoor,Siddharth",Drama,Drama Satya Bhabha Shahana Goswami Shabana Azmi Rajat Kapoor Siddharth
89857,tt1692084,0.209121,high road,Kathryn Burns Lizzy Caplan Michael Coleman Andrew Daly Rich Fulcher,Comedy,"Kathryn Burns,Lizzy Caplan,Michael Coleman,Andrew Daly,Rich Fulcher",Comedy,Comedy Kathryn Burns Lizzy Caplan Michael Coleman Andrew Daly Rich Fulcher
105965,tt2224075,0.207878,beverly hills chihuahua 3 - viva la fiesta!,George Lopez Frances Fisher Jake Busey Emily Osment Sebastian RochÃ©,Comedy Family,"George Lopez,Frances Fisher,Jake Busey,Emily Osment,Sebastian RochÃ©","Comedy,Family",Comedy Family George Lopez Frances Fisher Jake Busey Emily Osment Sebastian RochÃ©
84204,tt1525366,0.206422,grabbers,Richard Coyle Ruth Bradley Russell Tovey Bronagh Gallagher David Pearse,Science Fiction Comedy Thriller Horror,"Richard Coyle,Ruth Bradley,Russell Tovey,Bronagh Gallagher,David Pearse","Science Fiction,Comedy,Thriller,Horror",Science Fiction Comedy Thriller Horror Richard Coyle Ruth Bradley Russell Tovey Bronagh Gallagher David Pearse
139933,tt1959438,0.206106,kiss of the damned,JosÃ©phine de la Baume Milo Ventimiglia Roxane Mesquida Michael Rapaport Riley Keough,Thriller Horror Romance,"JosÃ©phine de la Baume,Milo Ventimiglia,Roxane Mesquida,Michael Rapaport,Riley Keough","Thriller,Horror,Romance",Thriller Horror Romance JosÃ©phine de la Baume Milo Ventimiglia Roxane Mesquida Michael Rapaport Riley Keough
109500,tt2014202,0.204862,dawn rider,Donald Sutherland Christian Slater Jill Hennessy Lochlyn Munro Adrian Hough,Action Western,"Donald Sutherland,Christian Slater,Jill Hennessy,Lochlyn Munro,Adrian Hough","Action,Western",Action Western Donald Sutherland Christian Slater Jill Hennessy Lochlyn Munro Adrian Hough
103269,tt2224455,0.20482,superman vs. the elite,Pauley Perrette George Newbern Robin Atkin Downes David Kaufman Dee Bradley Baker,Animation Action,"Pauley Perrette,George Newbern,Robin Atkin Downes,David Kaufman,Dee Bradley Baker","Animation,Action",Animation Action Pauley Perrette George Newbern Robin Atkin Downes David Kaufman Dee Bradley Baker
78571,tt0455323,0.204794,being flynn,Robert De Niro Julianne Moore Paul Dano Olivia Thirlby Eddie Rouse,Drama,"Robert De Niro,Julianne Moore,Paul Dano,Olivia Thirlby,Eddie Rouse",Drama,Drama Robert De Niro Julianne Moore Paul Dano Olivia Thirlby Eddie Rouse
84185,tt1579361,0.204304,chasing ice,James Balog Svavar Jonatansson Adam LeWinter Louie Psihoyos Kitty Boone,Documentary,"James Balog,Svavar Jonatansson,Adam LeWinter,Louie Psihoyos,Kitty Boone",Documentary,Documentary James Balog Svavar Jonatansson Adam LeWinter Louie Psihoyos Kitty Boone
84169,tt1845773,0.203898,ai weiwei: never sorry,Ai Weiwei Dan-qing Chen,Documentary,"Ai Weiwei,Dan-qing Chen",Documentary,Documentary Ai Weiwei Dan-qing Chen
128190,tt2152198,0.200707,the pervert's guide to ideology,Slavoj Å½iÅ¾ek,Documentary,Slavoj Å½iÅ¾ek,Documentary,Documentary Slavoj Å½iÅ¾ek
121606,tt1977895,0.121572,resolution,Peter Cilella Vinny Curran Zahn McClarnon Bill Oberst Jr. Emily Montague,Horror Thriller Mystery,"Peter Cilella,Vinny Curran,Zahn McClarnon,Bill Oberst Jr.,Emily Montague","Horror,Thriller,Mystery",Horror Thriller Mystery Peter Cilella Vinny Curran Zahn McClarnon Bill Oberst Jr. Emily Montague
128311,tt1934458,0.197497,under the bed,Jonny Weston Gattlin Griffith Musetta Vander Kelcie Stranahan Bryan Rasmussen,Horror,"Jonny Weston,Gattlin Griffith,Musetta Vander,Kelcie Stranahan,Bryan Rasmussen",Horror,Horror Jonny Weston Gattlin Griffith Musetta Vander Kelcie Stranahan Bryan Rasmussen
121597,tt1376168,0.194384,comedown,Adam Deacon Sophie Stuckey Jessica Barden Geoff Bell Jacob Anderson,Horror Thriller,"Adam Deacon,Sophie Stuckey,Jessica Barden,Geoff Bell,Jacob Anderson","Horror,Thriller",Horror Thriller Adam Deacon Sophie Stuckey Jessica Barden Geoff Bell Jacob Anderson
146631,tt2040578,0.194081,alien uprising,Bianca Bree Sean Brosnan Simon Phillips Jean-Claude Van Damme Peter Barrett,Action Adventure Science Fiction,"Bianca Bree,Sean Brosnan,Simon Phillips,Jean-Claude Van Damme,Peter Barrett","Action,Adventure,Science Fiction",Action Adventure Science Fiction Bianca Bree Sean Brosnan Simon Phillips Jean-Claude Van Damme Peter Barrett
162145,tt2081437,0.119504,the liability,Tim Roth Talulah Riley Jack O'Connell Kierston Wareing Peter Mullan,Thriller Comedy Crime,"Tim Roth,Talulah Riley,Jack O'Connell,Kierston Wareing,Peter Mullan","Thriller,Comedy,Crime",Thriller Comedy Crime Tim Roth Talulah Riley Jack O'Connell Kierston Wareing Peter Mullan
190899,tt2171847,0.192136,dead mine,Ario Bayu Miki Mizuno Sam Hazeldine Les Loveday Carmen Soo,Action Horror,"Ario Bayu,Miki Mizuno,Sam Hazeldine,Les Loveday,Carmen Soo","Action,Horror",Action Horror Ario Bayu Miki Mizuno Sam Hazeldine Les Loveday Carmen Soo
88036,tt1876451,0.308684,sparkle,Whitney Houston Cee Lo Green Derek Luke Mike Epps Carmen Ejogo,Drama Music,"Whitney Houston,Cee Lo Green,Derek Luke,Mike Epps,Carmen Ejogo","Drama,Music",Drama Music Whitney Houston Cee Lo Green Derek Luke Mike Epps Carmen Ejogo
103747,tt1924394,0.191233,the angels' share,Paul Brannigan Siobhan Reilly John Henshaw Gary Maitland William Ruane,Drama Comedy,"Paul Brannigan,Siobhan Reilly,John Henshaw,Gary Maitland,William Ruane","Drama,Comedy",Drama Comedy Paul Brannigan Siobhan Reilly John Henshaw Gary Maitland William Ruane
102222,tt1937506,0.188856,the philly kid,Devon Sawa Wes Chatham Sarah Butler Neal McDonough Lucky Johnson,Drama Action,"Devon Sawa,Wes Chatham,Sarah Butler,Neal McDonough,Lucky Johnson","Drama,Action",Drama Action Devon Sawa Wes Chatham Sarah Butler Neal McDonough Lucky Johnson
127913,tt1764275,0.186437,djãºpiã°,Ã“lafur Darri Ã“lafsson JÃ³hann G. JÃ³hannsson Thora Bjorg Helga TheodÃ³r JÃºlÃ­usson MarÃ­a SigurÃ°ardÃ³ttir,Drama,"Ã“lafur Darri Ã“lafsson,JÃ³hann G. JÃ³hannsson,Thora Bjorg Helga,TheodÃ³r JÃºlÃ­usson,MarÃ­a SigurÃ°ardÃ³ttir",Drama,Drama Ã“lafur Darri Ã“lafsson JÃ³hann G. JÃ³hannsson Thora Bjorg Helga TheodÃ³r JÃºlÃ­usson MarÃ­a SigurÃ°ardÃ³ttir
80304,tt1702425,0.525783,casa de mi padre,Will Ferrell Gael GarcÃ­a Bernal GÃ©nesis RodrÃ­guez Diego Luna Efren Ramirez,Comedy Western,"Will Ferrell,Gael GarcÃ­a Bernal,GÃ©nesis RodrÃ­guez,Diego Luna,Efren Ramirez","Comedy,Western",Comedy Western Will Ferrell Gael GarcÃ­a Bernal GÃ©nesis RodrÃ­guez Diego Luna Efren Ramirez
121879,tt1226240,0.185787,a late quartet,Philip Seymour Hoffman Mark Ivanir Catherine Keener Imogen Poots Christopher Walken,Drama,"Philip Seymour Hoffman,Mark Ivanir,Catherine Keener,Imogen Poots,Christopher Walken",Drama,Drama Philip Seymour Hoffman Mark Ivanir Catherine Keener Imogen Poots Christopher Walken
84166,tt2124074,0.182418,28 hotel rooms,Chris Messina Marin Ireland,Drama Romance,"Chris Messina,Marin Ireland","Drama,Romance",Drama Romance Chris Messina Marin Ireland
126323,tt1928337,0.075822,mine games,Briana Evigan Julianna Guill Rafi Gavron Ethan Peck Joseph Cross,Thriller,"Briana Evigan,Julianna Guill,Rafi Gavron,Ethan Peck,Joseph Cross",Thriller,Thriller Briana Evigan Julianna Guill Rafi Gavron Ethan Peck Joseph Cross
139715,tt1865346,0.181137,detention of the dead,Jacob Zachar Alexa Nikolas Christa Brittany  Allen Jayson Blair Justin Chon,Comedy Horror,"Jacob Zachar,Alexa Nikolas,Christa Brittany  Allen,Jayson Blair,Justin Chon","Comedy,Horror",Comedy Horror Jacob Zachar Alexa Nikolas Christa Brittany  Allen Jayson Blair Justin Chon
122088,tt2219514,0.18021,lemale et ha'halal,Hadas Yaron Renana Raz Yiftach Klein Irit Sheleg Razia Israeli,Drama,"Hadas Yaron,Renana Raz,Yiftach Klein,Irit Sheleg,Razia Israeli",Drama,Drama Hadas Yaron Renana Raz Yiftach Klein Irit Sheleg Razia Israeli
83191,tt1820723,0.179918,treasure island,Eddie Izzard Toby Regbo Rupert Penry-Jones Daniel Mays Philip Glenister,Adventure TV Movie,"Eddie Izzard,Toby Regbo,Rupert Penry-Jones,Daniel Mays,Philip Glenister","Adventure,TV Movie",Adventure TV Movie Eddie Izzard Toby Regbo Rupert Penry-Jones Daniel Mays Philip Glenister
103717,tt1690389,0.042077,vous n'avez encore rien vu,Lambert Wilson Mathieu Amalric Michel Piccoli Anne Consigny Sabine AzÃ©ma,Drama,"Lambert Wilson,Mathieu Amalric,Michel Piccoli,Anne Consigny,Sabine AzÃ©ma",Drama,Drama Lambert Wilson Mathieu Amalric Michel Piccoli Anne Consigny Sabine AzÃ©ma
139777,tt1878805,0.17924,world without end,Ben Chaplin Charlotte Riley Cynthia Nixon Carlo Rota Rupert Evans,Drama History Romance,"Ben Chaplin,Charlotte Riley,Cynthia Nixon,Carlo Rota,Rupert Evans","Drama,History,Romance",Drama History Romance Ben Chaplin Charlotte Riley Cynthia Nixon Carlo Rota Rupert Evans
139455,tt2347497,0.177133,silent night,Jaime King Malcolm McDowell Brendan Fehr Lisa Marie Ellen Wong,Comedy Horror Thriller Mystery,"Jaime King,Malcolm McDowell,Brendan Fehr,Lisa Marie,Ellen Wong","Comedy,Horror,Thriller,Mystery",Comedy Horror Thriller Mystery Jaime King Malcolm McDowell Brendan Fehr Lisa Marie Ellen Wong
118628,tt2181931,0.070285,english vinglish,Sridevi Kapoor Priya Anand Mehdi Nebbou Adil Hussain Ajith Kumar,Drama,"Sridevi Kapoor,Priya Anand,Mehdi Nebbou,Adil Hussain,Ajith Kumar",Drama,Drama Sridevi Kapoor Priya Anand Mehdi Nebbou Adil Hussain Ajith Kumar
113294,tt1700808,0.173804,fast girls,Noel Clarke Bradley James Lily James Lenora Crichlow Rupert Graves,Drama,"Noel Clarke,Bradley James,Lily James,Lenora Crichlow,Rupert Graves",Drama,Drama Noel Clarke Bradley James Lily James Lenora Crichlow Rupert Graves
84334,tt2125608,0.173477,searching for sugar man,Dennis Coffey Rodriguez Stephen Segerman Mike Theodore Malik Bendjelloul,Documentary Music,"Dennis Coffey,Rodriguez,Stephen Segerman,Mike Theodore,Malik Bendjelloul","Documentary,Music",Documentary Music Dennis Coffey Rodriguez Stephen Segerman Mike Theodore Malik Bendjelloul
97632,tt2175927,0.173159,american warships,Mario Van Peebles Carl Weathers Johanna Watts Nikki McCauley Devin McGee,Action Thriller Science Fiction,"Mario Van Peebles,Carl Weathers,Johanna Watts,Nikki McCauley,Devin McGee","Action,Thriller,Science Fiction",Action Thriller Science Fiction Mario Van Peebles Carl Weathers Johanna Watts Nikki McCauley Devin McGee
114718,tt1776222,0.171625,kauwboy,Rick Lens Loek Peters Susan Radder Ricky Koole Cahit Ã–lmez,Family,"Rick Lens,Loek Peters,Susan Radder,Ricky Koole,Cahit Ã–lmez",Family,Family Rick Lens Loek Peters Susan Radder Ricky Koole Cahit Ã–lmez
168027,tt0938305,0.252098,freaky deaky,Christian Slater Michael Jai White Crispin Glover Billy Burke Breanne Racano,Comedy,"Christian Slater,Michael Jai White,Crispin Glover,Billy Burke,Breanne Racano",Comedy,Comedy Christian Slater Michael Jai White Crispin Glover Billy Burke Breanne Racano
140174,tt2236182,0.169276,rise of the zombies,Danny Trejo Mariel Hemingway LeVar Burton Ethan Suplee Chad Lindberg,Action Horror Thriller,"Danny Trejo,Mariel Hemingway,LeVar Burton,Ethan Suplee,Chad Lindberg","Action,Horror,Thriller",Action Horror Thriller Danny Trejo Mariel Hemingway LeVar Burton Ethan Suplee Chad Lindberg
94973,tt1998245,0.14562,"il ã©tait une fois, une fois",FranÃ§ois-Xavier Demaison Jean-Luc Couchard Charlie Dupont Abdelhafid Metalsi Anne Marivin,Comedy,"FranÃ§ois-Xavier Demaison,Jean-Luc Couchard,Charlie Dupont,Abdelhafid Metalsi,Anne Marivin",Comedy,Comedy FranÃ§ois-Xavier Demaison Jean-Luc Couchard Charlie Dupont Abdelhafid Metalsi Anne Marivin
117978,tt1790869,0.213853,in their skin,Selma Blair Joshua Close James D'Arcy Rachel Miner Quinn Lord,Thriller Horror,"Selma Blair,Joshua Close,James D'Arcy,Rachel Miner,Quinn Lord","Thriller,Horror",Thriller Horror Selma Blair Joshua Close James D'Arcy Rachel Miner Quinn Lord
100046,tt1769363,0.166891,the giant mechanical man,Jenna Fischer Chris Messina Topher Grace Malin Ã…kerman Lucy Punch,Comedy Drama Romance,"Jenna Fischer,Chris Messina,Topher Grace,Malin Ã…kerman,Lucy Punch","Comedy,Drama,Romance",Comedy Drama Romance Jenna Fischer Chris Messina Topher Grace Malin Ã…kerman Lucy Punch
165477,tt1545328,0.166049,whole lotta sole,Colm Meaney Brendan Fraser Martin McCann Yaya Alafia David O'Hara,Comedy Drama,"Colm Meaney,Brendan Fraser,Martin McCann,Yaya Alafia,David O'Hara","Comedy,Drama",Comedy Drama Colm Meaney Brendan Fraser Martin McCann Yaya Alafia David O'Hara
80973,tt1079360,0.164197,the girl from the naked eye,Jason Yee Samantha Streets Gary Stretch Dominique Swain Ron Yuan,Action Romance Thriller,"Jason Yee,Samantha Streets,Gary Stretch,Dominique Swain,Ron Yuan","Action,Romance,Thriller",Action Romance Thriller Jason Yee Samantha Streets Gary Stretch Dominique Swain Ron Yuan
111349,tt2178476,0.162227,one direction: up all night - the live tour,Louis Tomlinson Niall Horan Abbes Zahmani Liam Payne Harry Styles,Music Documentary,"Louis Tomlinson,Niall Horan,Abbes Zahmani,Liam Payne,Harry Styles","Music,Documentary",Music Documentary Louis Tomlinson Niall Horan Abbes Zahmani Liam Payne Harry Styles
145738,tt2439946,0.16203,40 days and nights,Alex Carter Christianna Carmine Emily Sandifer Mitch Lerner Victoria Barabas,Action Science Fiction Adventure Thriller,"Alex Carter,Christianna Carmine,Emily Sandifer,Mitch Lerner,Victoria Barabas","Action,Science Fiction,Adventure,Thriller",Action Science Fiction Adventure Thriller Alex Carter Christianna Carmine Emily Sandifer Mitch Lerner Victoria Barabas
88920,tt2243393,0.161878,love never dies,Ben Lewis Anna O'Byrne Maria Mercedes Simon Gleeson Sharon Millerchip,Drama Music Romance,"Ben Lewis,Anna O'Byrne,Maria Mercedes,Simon Gleeson,Sharon Millerchip","Drama,Music,Romance",Drama Music Romance Ben Lewis Anna O'Byrne Maria Mercedes Simon Gleeson Sharon Millerchip
